dataset,perturb,level,method,dim,seed,cos,l2,delta_acc_svm,delta_acc_mlp,delta_f1_svm,delta_f1_mlp,delta_auc_svm,delta_auc_mlp
MUTAG,edges,0.75,gin,256,2,0.6931679844856262,3.909264087677002,-0.021276595744680882,0.0,-0.03016524017787292,0.0,-0.01866666666666672,0.0
MUTAG,edges,1.0,gin,256,2,0.6973732709884644,2.6851511001586914,-0.037234042553191515,-0.037234042553191515,-0.04722740548511917,-0.04228927664770721,-0.006158730158730252,-0.003238095238095151
MUTAG,attrs,0.25,gin,256,2,0.9166770577430725,1.628772497177124,-0.042553191489361764,0.0,-0.048003975594404835,0.0,-0.023111111111111193,0.0
MUTAG,attrs,0.5,gin,256,2,0.816559910774231,3.602877378463745,-0.02659574468085113,-0.010638297872340385,-0.03313302116883743,-0.011936507936507912,-0.01828571428571435,-0.00012698412698408656
MUTAG,attrs,0.75,gin,256,2,0.7682688236236572,2.7222952842712402,-0.06382978723404253,0.0,-0.07863703532847688,0.0,-0.030857142857142916,0.0
MUTAG,attrs,1.0,gin,256,2,0.8027920126914978,2.2536978721618652,-0.10106382978723405,0.0,-0.12099387705429154,0.0,-0.052825396825396886,0.0
ENZYMES,edges,0.25,graph2vec,16,0,0.9516952633857727,0.3810887038707733,-0.018333333333333313,0.016666666666666607,-0.014221246623768613,0.016659001095989612,-0.017840000000000078,0.0003833333333332911
ENZYMES,edges,0.5,graph2vec,16,0,0.9419682025909424,0.41407185792922974,0.0050000000000000044,0.021666666666666612,0.007565304399964001,0.02166741797307814,-0.020130000000000092,0.0004033333333333111
ENZYMES,edges,0.75,graph2vec,16,0,0.9374674558639526,0.42948201298713684,-0.026666666666666672,0.023333333333333317,-0.02115722899776712,0.02333412630745313,-0.015313333333333401,0.0005166666666666098
ENZYMES,edges,1.0,graph2vec,16,0,0.9084118604660034,0.5542482137680054,-0.0016666666666666496,0.018333333333333313,-0.0038149973336538134,0.018333877538857735,-0.011376666666666702,0.00041333333333337663
ENZYMES,attrs,0.25,graph2vec,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,32,0,0.928812563419342,0.4413197338581085,-0.03833333333333333,0.0,-0.03035843331386101,0.0,-0.023316666666666874,0.0
ENZYMES,edges,0.5,graph2vec,32,0,0.9208115935325623,0.46880173683166504,-0.031666666666666676,0.0,-0.026047503726255028,0.0,-0.01699666666666677,0.0
ENZYMES,edges,0.75,graph2vec,32,0,0.9021705389022827,0.5177154541015625,-0.034999999999999976,0.0,-0.02828317238306627,0.0,-0.014610000000000123,0.0
ENZYMES,edges,1.0,graph2vec,32,0,0.909946084022522,0.5447713136672974,-0.033333333333333326,0.0,-0.027716062639626782,0.0,-0.011760000000000104,0.0
ENZYMES,attrs,0.25,graph2vec,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,64,0,0.9438649415969849,0.39752987027168274,-0.011666666666666659,0.0,-0.01116708858161819,0.0,-0.016163333333333307,0.0
ENZYMES,edges,0.5,graph2vec,64,0,0.932488203048706,0.4338429868221283,-0.031666666666666676,0.0,-0.02822227903391522,0.0,-0.018283333333333318,0.0
ENZYMES,edges,0.75,graph2vec,64,0,0.9293467998504639,0.44410115480422974,-0.043333333333333335,0.0,-0.041386858821366834,0.0,-0.023310000000000053,0.0
ENZYMES,edges,1.0,graph2vec,64,0,0.893649697303772,0.5806853175163269,-0.041666666666666685,0.0,-0.03919914423515641,0.0,-0.023499999999999965,0.0
ENZYMES,attrs,0.25,graph2vec,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,128,0,0.9149873852729797,0.46950003504753113,-0.015000000000000013,0.0,-0.014736124120110716,0.0,-0.020043333333333413,0.0
ENZYMES,edges,0.5,graph2vec,128,0,0.8848743438720703,0.5452431440353394,-0.026666666666666616,0.0,-0.026651698465255724,0.0,-0.01697666666666675,0.0
ENZYMES,edges,0.75,graph2vec,128,0,0.8806480169296265,0.5573898553848267,-0.03499999999999992,0.0,-0.035335706468470396,0.0,-0.02780666666666698,0.0
ENZYMES,edges,1.0,graph2vec,128,0,0.8881435394287109,0.5887435674667358,-0.018333333333333313,0.0,-0.018333327965150303,0.0,-0.014990000000000059,0.0
ENZYMES,attrs,0.25,graph2vec,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,256,0,0.920331597328186,0.45376646518707275,0.008333333333333304,0.0,0.008419279406524538,0.0,0.002103333333333346,0.0
ENZYMES,edges,0.5,graph2vec,256,0,0.886650800704956,0.5377923846244812,0.018333333333333313,0.0,0.018435738126323375,0.0,0.0044400000000001105,0.0
ENZYMES,edges,0.75,graph2vec,256,0,0.8879225850105286,0.5380160808563232,0.016666666666666607,0.0,0.01677765627023664,0.0,0.00437333333333334,0.0
ENZYMES,edges,1.0,graph2vec,256,0,0.8702667355537415,0.6240143775939941,-0.015000000000000013,0.0,-0.014975370069028715,0.0,-0.0023133333333331674,0.0
ENZYMES,attrs,0.25,graph2vec,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,16,0,0.9741054760374792,5.286211663058815,-0.08666666666666667,-0.046666666666666745,-0.08958886314899372,-0.046414692604124674,-0.042159999999999864,-0.004563333333333475
ENZYMES,edges,0.5,netlsd,16,0,0.9553646873160073,8.22742081790011,-0.09666666666666668,-0.08166666666666667,-0.0937839919774458,-0.08169225555962356,-0.04129000000000005,-0.009240000000000137
ENZYMES,edges,0.75,netlsd,16,0,0.9578099010813435,7.322335267617134,-0.09333333333333332,-0.09999999999999998,-0.10525840550809784,-0.09996163556878368,-0.0910333333333333,-0.010936666666666595
ENZYMES,edges,1.0,netlsd,16,0,0.9702325923467762,6.561972952873873,-0.10999999999999999,-0.275,-0.11039250767411879,-0.2757741324157723,-0.066805,-0.04608666666666683
ENZYMES,attrs,0.25,netlsd,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,netlsd,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,netlsd,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,netlsd,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,32,0,0.9741054760374682,5.28621166306123,-0.05666666666666664,0.0,-0.0596128764639845,0.0,-0.03817000000000004,0.0
ENZYMES,edges,0.5,netlsd,32,0,0.9553646873159979,8.22742081790142,-0.07833333333333331,0.0,-0.07439264220220787,0.0,-0.045090000000000074,0.0
ENZYMES,edges,0.75,netlsd,32,0,0.9578099010813343,7.322335267618658,-0.05666666666666664,0.0,-0.05635019590006768,0.0,-0.05797000000000008,0.0
ENZYMES,edges,1.0,netlsd,32,0,0.9702325923467655,6.561972952875641,-0.06666666666666665,-0.20166666666666666,-0.06592666558067761,-0.20211826434300528,-0.06203166666666671,-0.0164266666666667
ENZYMES,attrs,0.25,netlsd,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,netlsd,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,netlsd,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,netlsd,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,64,0,0.9741054760374682,5.286211663061222,-0.04833333333333334,0.0,-0.058256815048757904,0.0,-0.037450000000000094,0.0
ENZYMES,edges,0.5,netlsd,64,0,0.9553646873159982,8.227420817901423,-0.0566666666666667,0.0,-0.054242963323051285,0.0,-0.03511333333333333,0.0
ENZYMES,edges,0.75,netlsd,64,0,0.9578099010813348,7.322335267618655,-0.06333333333333335,0.0,-0.060647167459212226,0.0,-0.04870666666666679,0.0
ENZYMES,edges,1.0,netlsd,64,0,0.9702325923467655,6.561972952875615,-0.08333333333333337,-0.19999999999999996,-0.08205439227702443,-0.1998559561090848,-0.051191666666666635,-0.016140000000000043
ENZYMES,attrs,0.25,netlsd,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,netlsd,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,netlsd,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,netlsd,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,128,0,0.9741054760374682,5.286211663061243,-0.033333333333333326,0.0,-0.03344913484170342,0.0,-0.022710000000000008,0.0
ENZYMES,edges,0.5,netlsd,128,0,0.9553646873159981,8.227420817901411,-0.046666666666666745,0.0,-0.045763735427840735,0.0,-0.031200000000000117,0.0
ENZYMES,edges,0.75,netlsd,128,0,0.9578099010813343,7.322335267618652,-0.07500000000000007,0.0,-0.07416810319259892,0.0,-0.04319666666666666,0.0
ENZYMES,edges,1.0,netlsd,128,0,0.9702325923467655,6.561972952875658,-0.06333333333333335,-0.19999999999999996,-0.061123810448288296,-0.20176540479799687,-0.022328333333333505,-0.016163333333333196
ENZYMES,attrs,0.25,netlsd,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,netlsd,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,netlsd,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,netlsd,128,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,256,0,0.9995717030220745,8.298427193309168,-0.02833333333333332,-0.043333333333333335,-0.011638328599305331,-0.06213113085560945,-0.03635333333333335,-0.03099666666666656
ENZYMES,edges,0.5,netlsd,256,0,0.999475743331829,9.652657371226796,-0.03999999999999998,-0.05499999999999999,-0.055819348506398886,-0.051782777900698074,-0.05763000000000007,-0.043226666666666635
ENZYMES,edges,0.75,netlsd,256,0,0.9994323820044825,9.731151384351994,-0.07166666666666663,-0.033333333333333326,-0.08733471921227726,-0.03172760104171879,-0.07361666666666666,-0.034619999999999984
ENZYMES,edges,1.0,netlsd,256,0,0.9993956518706136,10.386711144221486,-0.04333333333333331,-0.065,-0.04681655651373948,-0.06608515974673679,-0.06115000000000004,-0.04194999999999993
ENZYMES,attrs,0.25,netlsd,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,netlsd,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,netlsd,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,netlsd,256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,gin,16,0,0.8083602786064148,2.2672383785247803,-0.021666666666666667,-0.0033333333333334103,-0.02337335343490987,-0.0038428474594950357,-0.019240000000000035,-0.010359999999999925
ENZYMES,edges,0.5,gin,16,0,0.7587507367134094,2.4883975982666016,-0.006666666666666654,-0.05166666666666664,-0.0034922629182352893,-0.04776082122773995,-0.003003333333333136,-0.03703666666666672
ENZYMES,edges,0.75,gin,16,0,0.7120637893676758,2.6597914695739746,-0.021666666666666667,-0.07500000000000001,-0.014253542518619655,-0.07276743533208935,-0.009179999999999855,-0.05062666666666682
ENZYMES,edges,1.0,gin,16,0,0.6655462980270386,2.842625617980957,-0.0050000000000000044,-0.026666666666666727,0.005669658089777929,-0.024184740842391528,-0.005926666666666525,-0.016666666666666607
ENZYMES,attrs,0.25,gin,16,0,0.8689062595367432,1.8917838335037231,-0.051666666666666694,-0.06666666666666665,-0.05659410770097356,-0.06879928951967251,-0.03824333333333341,-0.0516133333333334
ENZYMES,attrs,0.5,gin,16,0,0.7874484658241272,2.422785997390747,-0.05833333333333335,-0.07666666666666672,-0.05679719246848919,-0.07602628606598127,-0.03965999999999992,-0.04451999999999989
ENZYMES,attrs,0.75,gin,16,0,0.7721248269081116,2.5623881816864014,-0.04666666666666669,-0.10333333333333333,-0.04039256723146045,-0.09874244709429253,-0.04232333333333327,-0.06307666666666678
ENZYMES,attrs,1.0,gin,16,0,0.7661675810813904,2.4874634742736816,-0.023333333333333373,-0.05833333333333335,-0.014140259348119244,-0.05479288496875767,-0.03478333333333328,-0.026660000000000017
ENZYMES,edges,0.25,gin,32,0,0.8920206427574158,2.0835843086242676,-0.011666666666666714,-0.04166666666666663,-0.011418428253707535,-0.042116904709136316,-0.01745333333333332,-0.01420666666666659
ENZYMES,edges,0.5,gin,32,0,0.8152647018432617,2.9858264923095703,-0.0050000000000000044,-0.08499999999999996,0.00402639178494324,-0.08489460280844385,-0.008630000000000138,-0.027676666666666683
ENZYMES,edges,0.75,gin,32,0,0.805681586265564,2.8861758708953857,-0.016666666666666663,-0.1466666666666666,-0.006713193097351744,-0.14797381572336743,-0.008493333333333242,-0.06033333333333335
ENZYMES,edges,1.0,gin,32,0,0.7749914526939392,3.2772953510284424,0.006666666666666654,-0.07166666666666666,0.006919143610643885,-0.07321151029768658,0.00324666666666662,-0.03490000000000004
ENZYMES,attrs,0.25,gin,32,0,0.9111349582672119,1.7820817232131958,-0.031666666666666676,0.0016666666666667052,-0.019687433920405506,0.0026606292197816073,-0.013936666666666708,-0.0056233333333334246
ENZYMES,attrs,0.5,gin,32,0,0.8479708433151245,2.2922475337982178,-0.06,-0.06499999999999995,-0.05380540544016266,-0.065872511283538,-0.03838666666666657,-0.02962666666666669
ENZYMES,attrs,0.75,gin,32,0,0.8054313063621521,2.6149966716766357,-0.025000000000000022,-0.03833333333333333,-0.01600080747110333,-0.03872755403552175,-0.030576666666666696,-0.021340000000000026
ENZYMES,attrs,1.0,gin,32,0,0.8234241604804993,2.561393976211548,-0.028333333333333377,-0.025000000000000022,-0.02135318182280299,-0.02495231594395575,-0.031036666666666712,-0.01305999999999996
ENZYMES,edges,0.25,gin,64,0,0.7367375493049622,3.7875008583068848,-0.020000000000000018,-0.05166666666666664,-0.02457029526350768,-0.05173520031948198,-0.0067866666666666076,-0.016226666666666723
ENZYMES,edges,0.5,gin,64,0,0.5448901653289795,5.11715030670166,-0.03666666666666668,-0.14666666666666672,-0.04017501284353209,-0.14641134279216883,-0.010716666666666597,-0.03757666666666648
ENZYMES,edges,0.75,gin,64,0,0.5852533578872681,5.018437385559082,-0.05499999999999999,-0.18500000000000005,-0.05660326533694959,-0.18606414603289056,-0.02625999999999995,-0.05832666666666653
ENZYMES,edges,1.0,gin,64,0,0.4810841977596283,5.292133331298828,-0.05833333333333335,-0.19500000000000006,-0.06725293894381879,-0.1938056368552511,-0.018783333333333263,-0.06946833333333313
ENZYMES,attrs,0.25,gin,64,0,0.8775282502174377,2.679520606994629,-0.020000000000000018,-0.06166666666666665,-0.021760483427435195,-0.06156308260500998,-0.024900000000000033,-0.01674999999999993
ENZYMES,attrs,0.5,gin,64,0,0.6846034526824951,3.9690845012664795,-0.053333333333333344,-0.04500000000000004,-0.055498501328799466,-0.04526459181569764,-0.01600333333333337,-0.006923333333333392
ENZYMES,attrs,0.75,gin,64,0,0.5501121282577515,4.686619281768799,-0.03999999999999998,-0.03500000000000003,-0.042731844048431555,-0.03525051747257357,-0.02424000000000004,-0.006679999999999908
ENZYMES,attrs,1.0,gin,64,0,0.6266393065452576,4.376692771911621,-0.04999999999999999,-0.10499999999999998,-0.054543003386404554,-0.10578861555704555,-0.030180000000000096,-0.024923333333333186
ENZYMES,edges,0.25,gin,128,0,0.568136990070343,4.9863128662109375,-0.10166666666666668,-0.1316666666666667,-0.10846546697772724,-0.13185332084116053,-0.04521333333333344,-0.01521333333333319
ENZYMES,edges,0.5,gin,128,0,0.5560758709907532,5.4351043701171875,-0.07833333333333337,-0.1283333333333334,-0.08165773549521121,-0.12784626132178656,-0.051676666666666704,-0.017896666666666672
ENZYMES,edges,0.75,gin,128,0,0.49481886625289917,5.910134315490723,-0.11833333333333335,-0.20000000000000007,-0.11903140107641391,-0.20085980250266033,-0.05683000000000005,-0.03429666666666642
ENZYMES,edges,1.0,gin,128,0,0.5012686252593994,5.549006938934326,-0.09666666666666668,-0.21333333333333337,-0.1036624119178498,-0.21374422774682889,-0.052630000000000066,-0.040496666666666514
ENZYMES,attrs,0.25,gin,128,0,0.7530419230461121,3.8015615940093994,-0.08833333333333332,-0.1216666666666667,-0.09108818271346258,-0.12134191352320589,-0.053750000000000075,-0.01071999999999984
ENZYMES,attrs,0.5,gin,128,0,0.6525192260742188,4.3855438232421875,-0.10333333333333333,-0.10499999999999998,-0.1048099537693275,-0.10464742989741427,-0.057546666666666746,-0.013326666666666598
ENZYMES,attrs,0.75,gin,128,0,0.5765085220336914,4.9935760498046875,-0.1166666666666667,-0.10166666666666668,-0.11610534589372373,-0.10199463473554382,-0.06192333333333344,-0.016746666666666687
ENZYMES,attrs,1.0,gin,128,0,0.5591571927070618,5.103264331817627,-0.11166666666666669,-0.13,-0.11609985688221836,-0.12951994003541234,-0.05853000000000019,-0.01910999999999996
ENZYMES,edges,0.25,gin,256,0,0.5107688307762146,5.373856544494629,-0.07333333333333325,-0.043333333333333335,-0.0790744046892472,-0.04335934153429344,-0.04848000000000008,-0.0025566666666668736
ENZYMES,edges,0.5,gin,256,0,0.4698484241962433,5.754065036773682,-0.09333333333333327,-0.03166666666666673,-0.09597644310776376,-0.03151967928588184,-0.047853333333333414,-0.0024300000000000432
ENZYMES,edges,0.75,gin,256,0,0.38865038752555847,5.870662212371826,-0.1333333333333333,-0.08500000000000008,-0.13653745114417287,-0.08543616509138441,-0.058780000000000054,-0.008706666666666751
ENZYMES,edges,1.0,gin,256,0,0.3972286880016327,5.939337730407715,-0.07499999999999996,-0.16333333333333333,-0.08128435121206878,-0.16318847358409516,-0.0479099999999999,-0.02475666666666687
ENZYMES,attrs,0.25,gin,256,0,0.6462733745574951,4.483883380889893,-0.09166666666666656,-0.011666666666666714,-0.09758261977222826,-0.011720780078810611,-0.06066333333333329,-0.0002466666666666173
ENZYMES,attrs,0.5,gin,256,0,0.4939119517803192,5.101499557495117,-0.1266666666666666,-0.046666666666666745,-0.13057710309175613,-0.046802814956288685,-0.05810666666666675,-0.0033199999999999896
ENZYMES,attrs,0.75,gin,256,0,0.44167521595954895,5.307082653045654,-0.08999999999999997,-0.011666666666666714,-0.09244058732207183,-0.011659589608638443,-0.04542333333333337,-0.0007566666666667388
ENZYMES,attrs,1.0,gin,256,0,0.4255222678184509,5.580907821655273,-0.09333333333333327,0.0,-0.09679682692580838,4.097043524153854e-05,-0.0520033333333334,-0.00011666666666665382
ENZYMES,edges,0.25,graph2vec,16,1,0.9180791974067688,0.4778918921947479,-0.04333333333333331,0.006666666666666599,-0.035701897428826096,0.00666628656820345,-0.006616666666666604,0.00011333333333329865
ENZYMES,edges,0.5,graph2vec,16,1,0.8097959756851196,0.7102569341659546,-0.04833333333333331,0.015000000000000013,-0.03780982191508839,0.015017085048088186,-0.018316666666666648,0.00045666666666654976
ENZYMES,edges,0.75,graph2vec,16,1,0.8726380467414856,0.5873268842697144,-0.033333333333333326,0.016666666666666607,-0.026567847910592107,0.016683793382463286,-0.01678333333333326,0.0004633333333332601
ENZYMES,edges,1.0,graph2vec,16,1,0.8204935789108276,0.738909900188446,-0.036666666666666625,0.011666666666666603,-0.02385372356072038,0.011666369903620133,-0.002463333333333262,0.0003766666666665808
ENZYMES,attrs,0.25,graph2vec,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,32,1,0.916586697101593,0.47562524676322937,0.003333333333333355,0.0,0.004661543445212191,0.0,-0.025533333333333297,0.0
ENZYMES,edges,0.5,graph2vec,32,1,0.9195048213005066,0.4736159145832062,-0.008333333333333304,0.0,-0.004102110589020991,0.0,-0.03127666666666684,0.0
ENZYMES,edges,0.75,graph2vec,32,1,0.8833019733428955,0.5556011199951172,-0.020000000000000018,0.0,-0.015985779384860455,0.0,-0.03210000000000013,0.0
ENZYMES,edges,1.0,graph2vec,32,1,0.8145270943641663,0.7417998313903809,-0.021666666666666667,0.0,-0.019468211277131053,0.0,-0.01615666666666682,0.0
ENZYMES,attrs,0.25,graph2vec,32,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,32,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,32,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,32,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,64,1,0.9101108908653259,0.4878699779510498,-0.03999999999999998,0.0,-0.039891422111520636,0.0,-0.026853333333333285,0.0
ENZYMES,edges,0.5,graph2vec,64,1,0.9078812599182129,0.49988648295402527,-0.053333333333333344,0.0,-0.05427705969507857,0.0,-0.02762000000000009,0.0
ENZYMES,edges,0.75,graph2vec,64,1,0.8848382830619812,0.5495344996452332,-0.065,0.0,-0.06541984328443912,0.0,-0.031083333333333463,0.0
ENZYMES,edges,1.0,graph2vec,64,1,0.8481500148773193,0.6754329204559326,-0.043333333333333335,0.0,-0.043420349735945996,0.0,-0.013363333333333394,0.0
ENZYMES,attrs,0.25,graph2vec,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,128,1,0.9054366946220398,0.49518924951553345,-0.04166666666666663,0.0,-0.04172969913834368,0.0,-0.005913333333333326,0.0
ENZYMES,edges,0.5,graph2vec,128,1,0.9158180952072144,0.4750639796257019,-0.03499999999999992,0.0,-0.036584000911765724,0.0,-0.013236666666666785,0.0
ENZYMES,edges,0.75,graph2vec,128,1,0.8829056620597839,0.5488802194595337,-0.03499999999999992,0.0,-0.03546063008974265,0.0,-0.008366666666666744,0.0
ENZYMES,edges,1.0,graph2vec,128,1,0.8697363138198853,0.6274746656417847,-0.03166666666666662,0.0,-0.031612216255114456,0.0,-0.01263000000000003,0.0
ENZYMES,attrs,0.25,graph2vec,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,graph2vec,256,1,0.9119756817817688,0.47705504298210144,0.020000000000000018,0.0,0.02003504784405563,0.0,0.002443333333333353,0.0
ENZYMES,edges,0.5,graph2vec,256,1,0.9133493900299072,0.47863057255744934,0.020000000000000018,0.0,0.02003475614509398,0.0,0.0022533333333334404,0.0
ENZYMES,edges,0.75,graph2vec,256,1,0.8891005516052246,0.5319185256958008,0.023333333333333317,0.0,0.023368422845097325,0.0,0.003023333333333378,0.0
ENZYMES,edges,1.0,graph2vec,256,1,0.8634634613990784,0.6367936134338379,0.0016666666666667052,0.0,0.0017004227117506376,0.0,-0.0009166666666667878,0.0
ENZYMES,attrs,0.25,graph2vec,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,graph2vec,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,graph2vec,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,graph2vec,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,16,1,0.9737561595119998,5.464044055061897,-0.065,-0.03833333333333333,-0.07006372053005266,-0.03813157912303855,-0.030506666666666682,-0.0049366666666667
ENZYMES,edges,0.5,netlsd,16,1,0.9593751272904728,7.583691837737074,-0.10666666666666669,-0.07666666666666666,-0.11059489434572839,-0.07696557287250227,-0.05033999999999994,-0.009016666666666562
ENZYMES,edges,0.75,netlsd,16,1,0.9583677151439615,8.252931137792306,-0.08666666666666667,-0.09833333333333338,-0.09458267353741384,-0.098294161369751,-0.060706666666666576,-0.011136666666666684
ENZYMES,edges,1.0,netlsd,16,1,0.9663377299118129,8.985036851171474,-0.07500000000000001,-0.255,-0.07391296905895894,-0.2553183755808889,-0.06218666666666661,-0.034335000000000004
ENZYMES,attrs,0.25,netlsd,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.5,netlsd,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,0.75,netlsd,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,attrs,1.0,netlsd,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENZYMES,edges,0.25,netlsd,32,1,0.9737561595119882,5.4640440550642575,-0.044999999999999984,0.0,-0.045093157492246905,0.0,-0.03217333333333339,0.0
